driverId,avg_gain,gain_pct,volatility,p10_gain,p90_gain,avg_qual,avg_finish,gain_per_qual_rank,teammate_delta_avg,race_count,year,forename,surname,driver_name,pca1,pca2,cluster,cluster_name,dbscan_cluster,era
23,-5.583333333333333,0.16666666666666666,6.556860852757533,-12.9,1.8000000000000007,5.166666666666667,10.75,-1.0806451612903225,0.0,12,2004,Ralf,Schumacher,R. Schumacher,-4.242109495002004,-0.5172253271779149,1,Volatile Drivers,-1,1994–2009
30,0.8333333333333334,0.4444444444444444,2.727851988394575,0.0,3.6000000000000014,3.4444444444444446,2.611111111111111,0.24193548387096775,0.0,18,2004,Michael,Schumacher,M. Schumacher,1.2292045857752423,-1.7892425942071877,0,Midfield Stabilizers,0,1994–2009
31,-1.5,0.3888888888888889,6.031778588540569,-10.899999999999999,6.0,5.777777777777778,7.277777777777778,-0.25961538461538464,0.0,18,2004,Juan,Pablo Montoya,J. Pablo Montoya,-1.2323557885342995,0.6539284893034261,0,Midfield Stabilizers,0,1994–2009
32,0.8333333333333334,0.6111111111111112,3.4852630924407144,-4.0,4.200000000000003,13.944444444444445,13.11111111111111,0.05976095617529881,0.0,18,2004,Christian,Klien,C. Klien,0.9600155820292002,-0.96159188645212,0,Midfield Stabilizers,0,1994–2009
41,0.8,0.4,5.805170109479997,-4.2,6.800000000000001,15.0,14.2,0.05333333333333334,0.0,5,2004,Ricardo,Zonta,R. Zonta,0.3746769620126309,0.4403700787561514,0,Midfield Stabilizers,0,1994–2009
43,-2.0833333333333335,0.3333333333333333,4.907477288111819,-7.9,1.0,11.833333333333334,13.916666666666666,-0.17605633802816903,0.0,12,2004,Cristiano,da Matta,C. da Matta,-1.5325796503984008,-1.2595547937381861,0,Midfield Stabilizers,0,1994–2009
44,-1.7058823529411764,0.4117647058823529,4.71387189423876,-7.4,3.8000000000000007,11.352941176470589,13.058823529411764,-0.15025906735751293,0.0,17,2004,Olivier,Panis,O. Panis,-0.8127664157713019,-0.6182711241292072,0,Midfield Stabilizers,0,1994–2009
45,0.9285714285714286,0.6428571428571429,2.6736401493753132,-1.7,4.400000000000002,17.071428571428573,16.142857142857142,0.05439330543933054,0.0,14,2004,Giorgio,Pantano,G. Pantano,1.4376200313632923,-1.3777490815869278,2,Consistent Climbers,0,1994–2009
46,2.0,0.7777777777777778,2.6346112560657287,-2.0,6.0,18.666666666666668,16.666666666666668,0.10714285714285714,0.0,18,2004,Gianmaria,Bruni,G. Bruni,2.190506577183921,-0.8287556590277071,2,Consistent Climbers,0,1994–2009
47,3.0555555555555554,0.7777777777777778,3.455127855337921,0.0,8.600000000000001,18.555555555555557,15.5,0.1646706586826347,0.0,18,2004,Zsolt,Baumgartner,Z. Baumgartner,2.8415454344997513,0.03493607647031105,2,Consistent Climbers,0,1994–2009
2,-1.2142857142857142,0.42857142857142855,6.840811596346101,-12.0,6.700000000000001,9.642857142857142,10.857142857142858,-0.1259259259259259,0.0,14,2005,Nick,Heidfeld,N. Heidfeld,-1.1058436705111434,1.302124867076256,0,Midfield Stabilizers,0,1994–2009
4,0.42105263157894735,0.47368421052631576,5.5908237265648495,-5.0,5.9999999999999964,4.052631578947368,3.6315789473684212,0.1038961038961039,0.0,19,2005,Fernando,Alonso,F. Alonso,0.3761819594405651,0.2782081117699022,0,Midfield Stabilizers,0,1994–2009
8,-0.8947368421052632,0.47368421052631576,7.673147527739587,-10.2,6.0,4.105263157894737,5.0,-0.21794871794871792,0.0,19,2005,Kimi,Räikkönen,K. Räikkönen,-1.1052872719583442,1.368964164239254,0,Midfield Stabilizers,0,1994–2009
11,-3.5,0.3125,7.201851613763413,-12.5,5.0,10.625,14.125,-0.32941176470588235,0.0,16,2005,Takuma,Sato,T. Sato,-2.36658499335617,0.8544965391049094,1,Volatile Drivers,0,1994–2009
13,0.8421052631578947,0.47368421052631576,5.490022848512835,-5.0,6.199999999999999,11.631578947368421,10.789473684210526,0.07239819004524886,0.0,19,2005,Felipe,Massa,F. Massa,0.4696786819004269,0.29200932100453786,0,Midfield Stabilizers,0,1994–2009
14,0.3157894736842105,0.5263157894736842,4.85400901408021,-5.2,5.199999999999999,11.263157894736842,10.947368421052632,0.02803738317757009,0.0,19,2005,David,Coulthard,D. Coulthard,0.4014687001776712,-0.1766646454853486,0,Midfield Stabilizers,0,1994–2009
15,-2.8421052631578947,0.21052631578947367,3.4843006295658503,-6.2,1.0,5.7368421052631575,8.578947368421053,-0.4954128440366973,0.0,19,2005,Jarno,Trulli,J. Trulli,-1.8787158581830528,-2.1599954662794327,0,Midfield Stabilizers,0,1994–2009
17,-2.1052631578947367,0.3684210526315789,7.302166625522906,-13.0,6.599999999999998,8.210526315789474,10.31578947368421,-0.2564102564102564,0.0,19,2005,Mark,Webber,M. Webber,-1.7483671381038728,1.425162342789477,1,Volatile Drivers,0,1994–2009
18,-2.4705882352941178,0.29411764705882354,6.2261308918422955,-10.2,4.800000000000001,6.176470588235294,8.647058823529411,-0.4,0.0,17,2005,Jenson,Button,J. Button,-1.9072905329495515,0.2506204810246076,1,Volatile Drivers,0,1994–2009
21,-3.210526315789474,0.3157894736842105,6.1965846091789505,-12.4,3.0,5.421052631578948,8.631578947368421,-0.5922330097087378,0.0,19,2005,Giancarlo,Fisichella,G. Fisichella,-2.649979760007782,-0.09057006229855796,1,Volatile Drivers,0,1994–2009
22,2.4210526315789473,0.5789473684210527,5.824429294633693,-4.0,9.0,10.68421052631579,8.263157894736842,0.22660098522167488,0.0,19,2005,Rubens,Barrichello,R. Barrichello,1.5785168863706653,1.205143005771456,2,Consistent Climbers,0,1994–2009
23,1.5555555555555556,0.6666666666666666,5.090038971562609,-4.199999999999999,6.0,8.944444444444445,7.388888888888889,0.17391304347826086,0.0,18,2005,Ralf,Schumacher,R. Schumacher,1.2732193010206643,0.23197133675555406,2,Consistent Climbers,0,1994–2009
27,2.789473684210526,0.6842105263157895,3.838097725703031,-1.4,6.199999999999999,17.473684210526315,14.68421052631579,0.15963855421686746,0.0,19,2005,Christijan,Albers,C. Albers,2.062609756928206,-0.373368997222772,2,Consistent Climbers,0,1994–2009
30,-0.2631578947368421,0.5263157894736842,7.093362353192187,-11.6,6.199999999999999,8.473684210526315,8.736842105263158,-0.031055900621118012,0.0,19,2005,Michael,Schumacher,M. Schumacher,-0.6687623162353323,1.3911287621685309,0,Midfield Stabilizers,0,1994–2009
31,-1.588235294117647,0.47058823529411764,9.090233932148086,-14.4,8.600000000000001,7.647058823529412,9.235294117647058,-0.20769230769230768,0.0,17,2005,Juan,Pablo Montoya,J. Pablo Montoya,-1.5652296186827168,2.841721041401869,1,Volatile Drivers,-1,1994–2009
32,-0.8666666666666667,0.3333333333333333,6.010308604706544,-7.3999999999999995,7.6,11.0,11.866666666666667,-0.0787878787878788,0.0,15,2005,Christian,Klien,C. Klien,-0.4892546981414907,0.7999772527796201,0,Midfield Stabilizers,0,1994–2009
33,4.421052631578948,0.7894736842105263,4.426131863699251,-0.3999999999999999,8.599999999999998,17.263157894736842,12.842105263157896,0.25609756097560976,0.0,19,2005,Tiago,Monteiro,T. Monteiro,3.0232892195827716,0.534353571890789,2,Consistent Climbers,0,1994–2009
35,0.631578947368421,0.42105263157894735,4.585127240640711,-4.0,7.199999999999999,12.368421052631579,11.736842105263158,0.05106382978723404,0.0,19,2005,Jacques,Villeneuve,J. Villeneuve,0.6751804947374871,0.03905944154074342,0,Midfield Stabilizers,0,1994–2009
38,2.125,0.75,2.356601669474803,-0.29999999999999993,4.6,17.875,15.75,0.11888111888111888,0.0,8,2005,Robert,Doornbos,R. Doornbos,2.2004983132454123,-1.4138169234768898,2,Consistent Climbers,0,1994–2009
39,2.0526315789473686,0.5263157894736842,4.893007303063858,-3.0,6.599999999999998,16.94736842105263,14.894736842105264,0.12111801242236027,0.0,19,2005,Narain,Karthikeyan,N. Karthikeyan,1.2309073602918055,0.09990423048009636,2,Consistent Climbers,0,1994–2009
40,1.9090909090909092,0.36363636363636365,4.9488290626075475,-1.0,8.0,17.90909090909091,16.0,0.1065989847715736,0.0,11,2005,Patrick,Friesacher,P. Friesacher,1.1876289919498233,0.17467558927631766,2,Consistent Climbers,-1,1994–2009
42,0.0,0.2,5.52268050859363,-4.6,5.4,14.2,14.2,0.0,0.0,5,2005,Antônio,Pizzonia,A. Pizzonia,-0.45452441314427927,-0.1854450730897121,0,Midfield Stabilizers,0,1994–2009
2,0.6111111111111112,0.6111111111111112,5.1579623072875105,-7.3,6.600000000000001,10.722222222222221,10.11111111111111,0.05699481865284975,0.0,18,2006,Nick,Heidfeld,N. Heidfeld,0.6020372877253171,0.5180722970250511,0,Midfield Stabilizers,0,1994–2009
3,-2.7777777777777777,0.4444444444444444,7.635486467460423,-12.2,5.0,12.222222222222221,15.0,-0.2272727272727273,0.0,18,2006,Nico,Rosberg,N. Rosberg,-1.8687992783707474,1.165995089317577,1,Volatile Drivers,0,1994–2009
4,0.7777777777777778,0.5555555555555556,3.0400378394617853,-1.0,3.3000000000000007,4.333333333333333,3.5555555555555554,0.17948717948717952,0.0,18,2006,Fernando,Alonso,F. Alonso,1.207799341896763,-1.589587139447389,2,Consistent Climbers,0,1994–2009
8,-2.9444444444444446,0.3888888888888889,9.301943011589014,-15.3,4.600000000000001,5.944444444444445,8.88888888888889,-0.4953271028037383,0.0,18,2006,Kimi,Räikkönen,K. Räikkönen,-2.9624276551669597,1.8493700006375227,1,Volatile Drivers,-1,1994–2009
9,-2.1666666666666665,0.3333333333333333,5.636192568273964,-8.0,3.0,9.166666666666666,11.333333333333334,-0.23636363636363636,0.0,6,2006,Robert,Kubica,R. Kubica,-1.4970973309315587,-0.49470759755716825,0,Midfield Stabilizers,0,1994–2009
11,4.166666666666667,0.8333333333333334,3.294380241634318,-0.2999999999999998,7.600000000000001,20.38888888888889,16.22222222222222,0.20435967302452318,0.0,18,2006,Takuma,Sato,T. Sato,3.099410917739056,-0.1561933302771691,2,Consistent Climbers,0,1994–2009
13,0.2777777777777778,0.2777777777777778,5.038738819276991,-5.3,6.800000000000004,6.444444444444445,6.166666666666667,0.04310344827586207,0.0,18,2006,Felipe,Massa,F. Massa,0.01875061267906897,0.08779773734649404,0,Midfield Stabilizers,0,1994–2009
14,1.6111111111111112,0.6666666666666666,5.214672612687813,-4.8999999999999995,8.0,13.833333333333334,12.222222222222221,0.11646586345381527,0.0,18,2006,David,Coulthard,D. Coulthard,1.3894978712596737,0.8001692436079886,2,Consistent Climbers,0,1994–2009
15,-1.9444444444444444,0.3333333333333333,8.666855201569213,-12.899999999999999,7.5000000000000036,10.333333333333334,12.277777777777779,-0.1881720430107527,0.0,18,2006,Jarno,Trulli,J. Trulli,-1.8410663061962178,2.1798513220982336,1,Volatile Drivers,0,1994–2009
17,-4.277777777777778,0.3333333333333333,7.8949392245588,-14.0,5.300000000000001,10.777777777777779,15.055555555555555,-0.39690721649484534,0.0,18,2006,Mark,Webber,M. Webber,-2.7773504576169823,1.288300291906673,1,Volatile Drivers,0,1994–2009
18,-0.6111111111111112,0.3888888888888889,5.259600621036777,-8.3,3.0,7.388888888888889,8.0,-0.08270676691729323,0.0,18,2006,Jenson,Button,J. Button,-0.8621493328397898,-0.49079684917770966,0,Midfield Stabilizers,0,1994–2009
21,-0.5,0.3888888888888889,4.617740725913995,-5.099999999999999,3.6000000000000014,5.777777777777778,6.277777777777778,-0.08653846153846154,0.0,18,2006,Giancarlo,Fisichella,G. Fisichella,-0.34249026059662385,-0.8312667860080649,0,Midfield Stabilizers,0,1994–2009
22,-2.2222222222222223,0.2777777777777778,5.29767491236714,-9.3,3.200000000000003,7.333333333333333,9.555555555555555,-0.30303030303030304,0.0,18,2006,Rubens,Barrichello,R. Barrichello,-1.7426924477302657,-0.5549504751339919,0,Midfield Stabilizers,0,1994–2009
23,-2.7777777777777777,0.3333333333333333,5.461690705219138,-13.3,2.3000000000000007,8.833333333333334,11.61111111111111,-0.31446540880503143,0.0,18,2006,Ralf,Schumacher,R. Schumacher,-2.2732263931871195,-0.39631015973293077,1,Volatile Drivers,0,1994–2009
24,2.388888888888889,0.7777777777777778,4.089281382128433,-1.5999999999999996,7.0,15.88888888888889,13.5,0.15034965034965034,0.0,18,2006,Vitantonio,Liuzzi,V. Liuzzi,2.2201769677555694,-0.00450008041181167,2,Consistent Climbers,0,1994–2009
26,3.2222222222222223,0.7777777777777778,5.012402917417548,-3.5999999999999996,8.600000000000001,17.0,13.777777777777779,0.1895424836601307,0.0,18,2006,Scott,Speed,S. Speed,2.2737032777417716,0.9330083409636247,2,Consistent Climbers,0,1994–2009
27,2.0555555555555554,0.6666666666666666,4.465188517490838,-3.3,7.0,18.055555555555557,16.0,0.11384615384615382,0.0,18,2006,Christijan,Albers,C. Albers,1.635537639438339,0.15735944233027765,2,Consistent Climbers,0,1994–2009
29,2.7142857142857144,1.0,1.7043362064926932,1.0,5.0,21.142857142857142,18.428571428571427,0.1283783783783784,0.0,7,2006,Sakon,Yamamoto,S. Yamamoto,3.1787205215920116,-1.447184092611557,2,Consistent Climbers,0,1994–2009
30,0.6666666666666666,0.5555555555555556,6.588760483268637,-3.1999999999999993,5.300000000000001,5.0,4.333333333333333,0.13333333333333333,0.0,18,2006,Michael,Schumacher,M. Schumacher,0.5442649534697193,0.46902899849107893,0,Midfield Stabilizers,0,1994–2009
31,-3.2,0.4,5.711586664161039,-9.2,2.1999999999999993,7.4,10.6,-0.43243243243243246,0.0,10,2006,Juan,Pablo Montoya,J. Pablo Montoya,-1.9953911587833808,-0.5984012376052394,1,Volatile Drivers,0,1994–2009
32,-1.4666666666666666,0.3333333333333333,4.033195589934446,-6.199999999999999,3.1999999999999993,13.266666666666667,14.733333333333333,-0.11055276381909546,0.0,15,2006,Christian,Klien,C. Klien,-0.7366127811754899,-1.1698406706475086,0,Midfield Stabilizers,0,1994–2009
33,2.7777777777777777,0.7222222222222222,3.335293541284777,-2.0,7.0,18.88888888888889,16.11111111111111,0.14705882352941177,0.0,18,2006,Tiago,Monteiro,T. Monteiro,2.2663353991506896,-0.3146581132671606,2,Consistent Climbers,0,1994–2009
35,0.0,0.4166666666666667,4.842989309769892,-5.9,6.600000000000001,11.75,11.75,0.0,0.0,12,2006,Jacques,Villeneuve,J. Villeneuve,0.17849766135103778,0.0972511132637417,0,Midfield Stabilizers,0,1994–2009
36,2.5714285714285716,0.7142857142857143,2.370453040886408,-0.3999999999999999,5.0,21.285714285714285,18.714285714285715,0.1208053691275168,0.0,7,2006,Franck,Montagny,F. Montagny,2.250628993612346,-1.318850949707987,2,Consistent Climbers,0,1994–2009
37,-0.375,0.75,6.885543862739841,-10.2,4.8999999999999995,9.125,9.5,-0.0410958904109589,0.0,8,2006,Pedro,de la Rosa,P. de la Rosa,-0.19730566941277117,1.072728318998989,0,Midfield Stabilizers,0,1994–2009
1,-1.2941176470588236,0.29411764705882354,4.647105360898773,-3.8,1.4000000000000004,2.6470588235294117,3.9411764705882355,-0.48888888888888893,0.0,17,2007,Lewis,Hamilton,L. Hamilton,-1.3034553727922609,-1.6411743971144481,0,Midfield Stabilizers,0,1994–2009
2,-1.1764705882352942,0.5294117647058824,4.461436065293986,-8.4,2.0,5.470588235294118,6.647058823529412,-0.21505376344086022,0.0,17,2007,Nick,Heidfeld,N. Heidfeld,-0.7975837157598787,-0.9827088780226594,0,Midfield Stabilizers,0,1994–2009
3,-0.9411764705882353,0.35294117647058826,5.1413834256366995,-7.8,5.0,9.941176470588236,10.882352941176471,-0.09467455621301775,0.0,17,2007,Nico,Rosberg,N. Rosberg,-0.6941163666045852,-0.1377403916625759,0,Midfield Stabilizers,0,1994–2009
4,-1.1176470588235294,0.4117647058823529,4.9608763457323795,-3.8,1.4000000000000004,2.8823529411764706,4.0,-0.3877551020408163,0.0,17,2007,Fernando,Alonso,F. Alonso,-0.9543159352609913,-1.38730546585656,0,Midfield Stabilizers,0,1994–2009
5,2.3529411764705883,0.7058823529411765,5.361216938235528,-0.3999999999999999,6.000000000000002,10.764705882352942,8.411764705882353,0.2185792349726776,0.0,17,2007,Heikki,Kovalainen,H. Kovalainen,1.8855448541750537,0.14168968603044477,2,Consistent Climbers,0,1994–2009
8,-0.6470588235294118,0.47058823529411764,5.600682731491182,-5.799999999999999,2.0,3.588235294117647,4.235294117647059,-0.18032786885245902,0.0,17,2007,Kimi,Räikkönen,K. Räikkönen,-0.7392217478790172,-0.7279985121878789,0,Midfield Stabilizers,0,1994–2009
9,-2.0,0.5,5.808040403899867,-10.0,2.5,6.875,8.875,-0.2909090909090909,0.0,16,2007,Robert,Kubica,R. Kubica,-1.4394771898463152,-0.27388457517243936,0,Midfield Stabilizers,0,1994–2009
11,2.8823529411764706,0.7647058823529411,3.120143284794315,-1.4,6.0,17.235294117647058,14.352941176470589,0.1672354948805461,0.0,17,2007,Takuma,Sato,T. Sato,2.3715573519115836,-0.6411731579225824,2,Consistent Climbers,0,1994–2009
13,-1.8235294117647058,0.17647058823529413,6.366271417769264,-8.799999999999999,1.0,3.8823529411764706,5.705882352941177,-0.46969696969696967,0.0,17,2007,Felipe,Massa,F. Massa,-2.4933908393569277,-0.7954058349044959,1,Volatile Drivers,-1,1994–2009
14,0.23529411764705882,0.4117647058823529,5.9216700744459105,-7.8,5.600000000000001,13.470588235294118,13.235294117647058,0.017467248908296942,0.0,17,2007,David,Coulthard,D. Coulthard,-0.27270477205676885,0.43725517195481267,0,Midfield Stabilizers,0,1994–2009
15,-3.1176470588235294,0.17647058823529413,4.728667266540018,-9.399999999999999,1.4000000000000004,9.235294117647058,12.352941176470589,-0.33757961783439494,0.0,17,2007,Jarno,Trulli,J. Trulli,-2.3217154932122757,-1.3318894943731137,1,Volatile Drivers,0,1994–2009
16,3.2941176470588234,0.7058823529411765,3.6187827007564457,-1.0,7.0,20.41176470588235,17.11764705882353,0.16138328530259366,0.0,17,2007,Adrian,Sutil,A. Sutil,2.3935251037450396,-0.26339145285184695,2,Consistent Climbers,0,1994–2009
17,-4.529411764705882,0.29411764705882354,6.384724417103133,-13.8,2.0,9.117647058823529,13.647058823529411,-0.4967741935483871,0.0,17,2007,Mark,Webber,M. Webber,-3.15513899160059,-0.1942024584227412,1,Volatile Drivers,0,1994–2009
18,0.11764705882352941,0.47058823529411764,4.5122382602924525,-5.0,6.200000000000001,13.882352941176471,13.764705882352942,0.00847457627118644,0.0,17,2007,Jenson,Button,J. Button,0.42607450436204525,-0.1464077204615407,0,Midfield Stabilizers,0,1994–2009
19,0.4117647058823529,0.5294117647058824,4.169214907051023,-5.0,5.4,16.058823529411764,15.647058823529411,0.02564102564102564,0.0,17,2007,Anthony,Davidson,A. Davidson,0.5925977178130891,-0.4150176373929643,0,Midfield Stabilizers,0,1994–2009
20,-1.0,0.25,7.111359122659224,-6.8,6.699999999999998,14.375,15.375,-0.06956521739130435,0.0,8,2007,Sebastian,Vettel,S. Vettel,-0.9463945673492611,0.9166933987845819,0,Midfield Stabilizers,0,1994–2009
21,-0.058823529411764705,0.5294117647058824,5.11701314532333,-6.3999999999999995,5.4,10.529411764705882,10.588235294117647,-0.00558659217877095,0.0,17,2007,Giancarlo,Fisichella,G. Fisichella,0.1605786419804166,0.0448809995114476,0,Midfield Stabilizers,0,1994–2009
22,2.1176470588235294,0.7647058823529411,3.7729688731351945,-2.5999999999999996,6.4,14.941176470588236,12.823529411764707,0.14173228346456693,0.0,17,2007,Rubens,Barrichello,R. Barrichello,2.010955505167928,-0.22750931316051337,2,Consistent Climbers,0,1994–2009
23,-1.2941176470588236,0.5294117647058824,6.677992829832487,-11.6,4.0,12.411764705882353,13.705882352941176,-0.1042654028436019,0.0,17,2007,Ralf,Schumacher,R. Schumacher,-1.1525235248831627,0.6450213471620958,0,Midfield Stabilizers,0,1994–2009
24,-0.29411764705882354,0.4117647058823529,3.9332668655068543,-3.8,5.0,15.705882352941176,16.0,-0.018726591760299626,0.0,17,2007,Vitantonio,Liuzzi,V. Liuzzi,0.2500768007993149,-0.8228097751711495,0,Midfield Stabilizers,0,1994–2009
25,2.75,0.5,5.870831854743131,-4.0,9.5,15.375,12.625,0.17886178861788618,0.0,16,2007,Alexander,Wurz,A. Wurz,1.472560217358478,1.2788030391354077,2,Consistent Climbers,0,1994–2009
26,0.4,0.4,4.880801391392834,-3.1,7.199999999999999,17.8,17.4,0.02247191011235955,0.0,10,2007,Scott,Speed,S. Speed,0.5858725343630166,0.06289783693635792,0,Midfield Stabilizers,0,1994–2009
27,4.333333333333333,0.7777777777777778,3.3166247903554003,0.0,7.2,21.444444444444443,17.11111111111111,0.20207253886010362,0.0,9,2007,Christijan,Albers,C. Albers,2.9798531829704435,-0.30496024738336647,2,Consistent Climbers,0,1994–2009
29,3.142857142857143,0.7142857142857143,3.5790395093549625,0.0,7.000000000000002,21.571428571428573,18.428571428571427,0.1456953642384106,0.0,7,2007,Sakon,Yamamoto,S. Yamamoto,2.4693865394781636,-0.3525287428129854,2,Consistent Climbers,0,1994–2009
1,-2.1666666666666665,0.2777777777777778,6.012242412239332,-10.3,2.3000000000000007,3.0555555555555554,5.222222222222222,-0.7090909090909091,0.0,18,2008,Lewis,Hamilton,L. Hamilton,-2.5064643150026082,-0.5064749313163747,1,Volatile Drivers,0,1994–2009
2,2.5,0.6666666666666666,3.034119699837364,-1.0,6.300000000000001,9.0,6.5,0.2777777777777778,0.0,18,2008,Nick,Heidfeld,N. Heidfeld,2.2881645604820813,-0.6990893791949887,2,Consistent Climbers,0,1994–2009
3,1.0555555555555556,0.6666666666666666,4.964251287925824,-6.199999999999999,6.300000000000001,11.944444444444445,10.88888888888889,0.08837209302325581,0.0,18,2008,Nico,Rosberg,N. Rosberg,0.950152285397022,0.3576013580359677,2,Consistent Climbers,0,1994–2009
4,-0.3333333333333333,0.5,6.650961894165915,-9.2,5.200000000000003,7.111111111111111,7.444444444444445,-0.046875,0.0,18,2008,Fernando,Alonso,F. Alonso,-0.575110300128233,0.7737172712022033,0,Midfield Stabilizers,0,1994–2009
5,-4.0,0.16666666666666666,5.00587889679842,-11.6,1.0,3.888888888888889,7.888888888888889,-1.0285714285714287,0.0,18,2008,Heikki,Kovalainen,H. Kovalainen,-3.5715502884516717,-1.3636884915906127,1,Volatile Drivers,-1,1994–2009
6,2.388888888888889,0.7222222222222222,3.7280950645681656,-3.0,7.0,15.055555555555555,12.666666666666666,0.15867158671586715,0.0,18,2008,Kazuki,Nakajima,K. Nakajima,2.034516969132924,-0.09486696042594372,2,Consistent Climbers,0,1994–2009
7,-0.7222222222222222,0.3333333333333333,5.154159434585255,-4.3,3.6000000000000014,13.5,14.222222222222221,-0.053497942386831275,0.0,18,2008,Sébastien,Bourdais,S. Bourdais,-0.4937410721025763,-0.7159411486535247,0,Midfield Stabilizers,0,1994–2009
8,-2.5555555555555554,0.3333333333333333,6.861848680950451,-14.0,3.6000000000000014,4.444444444444445,7.0,-0.575,0.0,18,2008,Kimi,Räikkönen,K. Räikkönen,-2.659665593074755,0.4771762377889764,1,Volatile Drivers,0,1994–2009
9,0.5,0.5555555555555556,4.0908793819479765,-4.8999999999999995,4.600000000000001,6.111111111111111,5.611111111111111,0.08181818181818182,0.0,18,2008,Robert,Kubica,R. Kubica,0.6494479207055749,-0.6078781725746756,0,Midfield Stabilizers,0,1994–2009
10,0.3888888888888889,0.5555555555555556,5.6060774678168155,-9.6,6.0,10.833333333333334,10.444444444444445,0.035897435897435895,0.0,18,2008,Timo,Glock,T. Glock,0.031681673176888324,0.6608278881206963,0,Midfield Stabilizers,0,1994–2009
12,0.6111111111111112,0.5555555555555556,7.0388743158254305,-8.3,8.3,13.666666666666666,13.055555555555555,0.04471544715447155,0.0,18,2008,Nelson,Piquet Jr.,N. Piquet Jr.,0.24946439585207789,1.7103449199855965,0,Midfield Stabilizers,0,1994–2009
13,-3.111111111111111,0.3333333333333333,5.949680059503831,-12.6,1.0,2.9444444444444446,6.055555555555555,-1.0566037735849056,0.0,18,2008,Felipe,Massa,F. Massa,-3.319830457754379,-0.7504917537136006,1,Volatile Drivers,-1,1994–2009
14,-0.5,0.4444444444444444,5.752237416355277,-9.0,6.300000000000001,12.722222222222221,13.222222222222221,-0.039301310043668124,0.0,18,2008,David,Coulthard,D. Coulthard,-0.4021892638958638,0.6101488169315206,0,Midfield Stabilizers,0,1994–2009
15,-1.6111111111111112,0.4444444444444444,5.214672612687813,-6.8999999999999995,3.5000000000000036,7.888888888888889,9.5,-0.20422535211267606,0.0,18,2008,Jarno,Trulli,J. Trulli,-0.8587729488061984,-0.505972004104808,0,Midfield Stabilizers,0,1994–2009
16,1.6666666666666667,0.8333333333333334,2.0291986247835694,-0.2999999999999998,4.0,19.38888888888889,17.72222222222222,0.08595988538681949,0.0,18,2008,Adrian,Sutil,A. Sutil,2.2418276883055226,-1.6454940356383156,2,Consistent Climbers,0,1994–2009
17,-1.1111111111111112,0.4444444444444444,4.701550293615787,-8.0,4.300000000000001,8.88888888888889,10.0,-0.125,0.0,18,2008,Mark,Webber,M. Webber,-0.5866875183404959,-0.4076771545682306,0,Midfield Stabilizers,0,1994–2009
18,1.1111111111111112,0.7222222222222222,4.613138384184241,-3.5999999999999996,4.900000000000002,14.833333333333334,13.722222222222221,0.0749063670411985,0.0,18,2008,Jenson,Button,J. Button,1.2053501753775862,-0.2610999093718375,2,Consistent Climbers,0,1994–2009
20,-0.2222222222222222,0.4444444444444444,6.44940084363114,-9.3,7.100000000000005,11.277777777777779,11.5,-0.019704433497536943,0.0,18,2008,Sebastian,Vettel,S. Vettel,-0.37744162464820985,1.1199028003414513,0,Midfield Stabilizers,0,1994–2009
21,2.5555555555555554,0.8333333333333334,3.868762109698386,-1.8999999999999995,6.0,18.61111111111111,16.055555555555557,0.1373134328358209,0.0,18,2008,Giancarlo,Fisichella,G. Fisichella,2.245181990438431,-0.2644420434576779,2,Consistent Climbers,0,1994–2009
